"","state","postal_code","latitude","longitude","stars","review_count","categories","OpenSundays","Open7days","checkedin100","BusinessAcceptsCreditCards","RestaurantsTakeOut","RestaurantsPriceRange2","RestaurantsReservations","RestaurantsDelivery","GoodForKids","OutdoorSeating","RestaurantsAttire","garage","street","validated","lot","valet","WiFi","NoiseLevel","Caters","dessert","latenight","lunch","dinner","brunch","breakfast"
"1462","NC",28027,35.391148,-80.624909,3.5,15,"Sandwiches, Fast Food","0","0",0,"True","True","1","False","True","True","False","casual","False","False","False","True","False","free","average","True","False","False","True","True","False","True"
"1463","NC",28204,35.2122039,-80.8293548,3,33,"Coffee & Tea, Cafes","1","1",0,"True","True","1","False","False","True","True","casual","False","False","False","True","False","free","average","True","False","False","False","False","False","False"
"1464","WI",53703,43.0749538,-89.3907598,4,63,"Fast Food, American (Traditional)","1","1",0,"True","True","2","False","True","True","False","casual","False","True","False","False","False","free","average","True","False","False","True","True","False","False"
"1465","NC",28205,35.2263714,-80.7990185,4,7,"Fast Food, American (Traditional)","1","0",0,"True","True","1","False","False","False","True","casual",NA,NA,NA,NA,NA,"free","loud","False",NA,NA,NA,NA,NA,NA
"1466","WI",53716,43.0474245,-89.326964,3.5,18,"Fast Food, American (Traditional)","0","0",0,"True","True","1","False","True","True","False","casual","False","False","False","True","False","free","quiet","True","False","False","True","False","False","False"
"1467","NC",28105,35.116789,-80.719317,4.5,228,"Coffee & Tea, Cafes","1","1",1,"True","True","1","False","False","True","True","casual","False","True","False","False","False","free","average","False","True","False","True","False","True","True"
"1468","NC",28078,35.4112945939,-80.8535197377,4,15,"Fast Food, American (Traditional)","1","1",0,"False","True","1","False","False","False","False","casual",NA,NA,NA,NA,NA,"no","average","False",NA,NA,NA,NA,NA,NA
"1469","WI",53589,42.9165128,-89.2185812,4.5,43,"Fast Food, American (Traditional)","1","1",0,"True","True","1","False","False","True","False","casual","False","True","False","False","False","free","average","True",NA,NA,NA,NA,NA,NA
"1470","NC",28056,35.2563307,-81.1009118,4.5,80,"Fast Food, American (Traditional)","0","0",1,"False","True","1","False","False","True","False","casual","False","False","False","True","False","no","average","True","False","False","True","False","False","False"
"1471","NC",28207,35.1865992,-80.8220563,3.5,40,"American (Traditional), Nightlife","1","1",1,"True","True","1","True","True","True","False","casual","False","False","False","True","False","free","average","True","False","False","True","True","False","False"
"1472","NC",28209,35.171028,-80.849435,3.5,31,"Fast Food, American (Traditional)","0","0",0,"True","True","1","False","False","True","False","casual","False","True","False","False","False","no","quiet","False",NA,NA,NA,NA,NA,NA
"1473","NC",28079,35.0848352268,-80.634331394,5,3,"Fast Food, American (Traditional)","1","1",0,"True","True","2","True","False","True","True","casual","False","False","False","False","False","free","average","True","False","False","False","False","False","False"
"1474","NC",28277,35.0266893,-80.8387736,4,54,"Sandwiches, Fast Food","1","1",1,"True","True","1","False","False","True","True","casual","False","False","False","True","False","free","average","True","False","False","True","False","True","True"
"1475","IL",61820,40.1169816,-88.2426671,4,94,"Fast Food, American (Traditional)","1","1",1,"False","True","1","False","False","True","False","casual","False","True","False","False","False","no","average","False","False","False","False","False","False","True"
"1476","NC",28202,35.2251902,-80.8422971,3.5,175,"American (Traditional), Nightlife","1","1",1,"True","True","2","False","True","False","True","casual","True","False","False","False","False","free","average","True","False","True","True","False","False","False"
"1477","IL",61802,40.1177712,-88.2046857,3.5,5,"Sandwiches, Fast Food","1","1",0,"True","True","1","False","False","True","False","casual",NA,NA,NA,NA,NA,"no","average","True",NA,NA,NA,NA,NA,NA
"1478","NC",28217,35.1658383354,-80.8754028752,4,215,"Fast Food, American (Traditional)","1","1",1,"True","True","2","True","False","True","False","casual","False","False","False","False","False","no","average","False","False","False","True","True","False","False"
"1479","NC",28056,35.2583385634,-81.1147454386,2.5,45,"Sandwiches, Fast Food","1","1",0,"True","True","2","False","False","True","True","casual","False","False","False","False","False","free","loud","True","False","True","True","True","False","False"
"1480","WI",53719,43.015392887,-89.482467312,3.5,133,"Nightlife, Bars","1","1",1,"True","True","2","True","False","True","True","casual","False","False","False","True","False","free","average","False","False","False","True","False","False","False"
"1481","WI",53590,43.1831167271,-89.2127708168,4.5,98,"Nightlife, Bars","1","1",0,"True","True","2","True","True","True","False","casual","False","True","False","True","False","no","average","True","False","False","True","True","False","False"
"1482","IL",61801,40.1055585,-88.2194246,4,28,"Sandwiches, Fast Food","1","1",0,"True","True","1","False","True","True","False","casual","False","False","False","True","False","no","very_loud","True",NA,NA,NA,NA,NA,NA
"1483","WI",53713,43.0298462612,-89.4095551532,1.5,17,"Fast Food, American (Traditional)","1","1",0,"True","True","1","False","False","True","False","casual",NA,NA,NA,NA,NA,"no","average","True",NA,NA,NA,NA,NA,NA
"1484","WI",53527,43.1003064,-89.1677205,3.5,7,"Fast Food, American (Traditional)","1","1",0,"True","True","1","False","False","True","False","casual","False","False","False","False","False","free","average","True",NA,NA,NA,NA,NA,NA
"1485","NC",28104,35.0234192217,-80.7608089446,4,18,"Fast Food, American (Traditional)","1","1",0,"True","True","1","False","True","True","True","casual","False","False","False","True","False","free","average","True","False","False","True","False","False","False"
"1486","NC",28012,35.2542321,-81.0277775,3.5,87,"Fast Food, American (Traditional)","1","1",1,"True","True","1","False","False","True","True","casual","False","False","False","True","False","free","average","False","False","False","True","True","False","False"
"1487","WI",53719,43.057758331,-89.5138889074,3,62,"Fast Food, American (Traditional)","1","1",1,"True","True","2","True","False","True","False","casual","False","False","False","True","False","free","average","True","False","False","True","True","False","False"
"1488","NC",28213,35.256935,-80.79124,3,50,"Fast Food, American (Traditional)","1","0",1,"True","True","2","True","False","True","False","casual","False","False","False","True","False","free","quiet","True","False","False","True","False","False","False"
"1489","NC",28104,35.023467,-80.760854,2.5,15,"Fast Food, American (Traditional)","1","1",0,"True","True","1","False","False","True","False","casual","False","False","False","False","False","no","average","False",NA,NA,NA,NA,NA,NA
"1490","NC",28210,35.092986,-80.8591842,4,104,"Fast Food, American (Traditional)","1","1",1,"True","True","1","False","False","True","False","casual","False","False","False","True","False","no","average","False","False","False","True","True","False","False"
"1491","NC",28277,35.0990393,-80.7793525,3,217,"Nightlife, Bars","1","1",1,"True","False","2","False","False","True","False","casual","False","False","False","True","False","no","average","False",NA,NA,NA,NA,NA,NA
"1492","NC",28217,35.149653,-80.877374,4.5,7,"Fast Food, American (Traditional)","1","1",0,"True","True","1","False","False","True","False","casual","False","False","False","False","False","free","average","False",NA,NA,NA,NA,NA,NA
"1493","NC",28105,35.10503,-80.683789,4.5,35,"Nightlife, Bars","1","0",0,"True","True","1","False","False","True","False","casual","False","False","False","True","False","no","average","True",NA,NA,NA,NA,NA,NA
"1494","NC",28262,35.3121218,-80.7451296,4.5,12,"Fast Food, American (Traditional)","0","0",0,"True","True","2","True","False","True","True","casual",NA,NA,NA,NA,NA,"free","average","False",NA,NA,NA,NA,NA,NA
"1495","WI",53717,43.0732541,-89.5266501,3.5,6,"Sandwiches, Fast Food","1","1",0,"True","True","2","False","False","True","False","casual",NA,NA,NA,NA,NA,"no","average","False",NA,NA,NA,NA,NA,NA
"1496","WI",53713,43.046421,-89.352063,2.5,43,"Fast Food, American (Traditional)","1","1",0,"True","True","2","False","False","True","False","casual","False","False","False","True","False","no","average","False","False","False","False","True","False","False"
"1497","WI",53717,43.0761136448,-89.5181138731,4,50,"Fast Food, American (Traditional)","1","1",0,"True","True","2","True","True","True","False","casual","False","False","False","True","False","no","quiet","True","False","False","True","True","False","False"
"1498","NC",28202,35.2254381998,-80.841412644,3.5,21,"Nightlife, Bars","1","1",0,"True","True","2","False","False","True","True","casual",NA,NA,NA,NA,NA,"free","average","True",NA,NA,NA,NA,NA,NA
"1499","WI",53593,42.9946221,-89.5204113,2,4,"Sandwiches, Fast Food","1","1",0,"True","True","1","False","False","True","False","casual",NA,NA,NA,NA,NA,"free","average","False","False","False","False","False","False","False"
"1500","NC",28031,35.4782032,-80.8764773,3,58,"Fast Food, American (Traditional)","1","1",0,"True","True","2","True","False","True","False","casual","False","False","False","True","False","no","loud","False","False","False","False","True","False","False"
"1501","NC",28209,35.1750607,-80.8488936,3.5,156,"Nightlife, Bars","1","1",1,"True","True","2","True","False","False","True","casual","False","False","False","True","False","free","average","True","False","False","True","True","False","False"
"1502","NC",28211,35.1565581319,-80.8243272454,4.5,403,"Fast Food, American (Traditional)","1","1",1,"True","True","2","False","False","True","True","casual","False","True","False","False","False","free","average","True","False","False","True","True","False","False"
"1503","NC",28216,35.3490488681,-80.8576704562,3.5,26,"Fast Food, American (Traditional)","1","1",0,"True","True","1","False","False","True","True","casual","False","False","False","False","False","free","loud","True","False","False","True","False","False","False"
"1504","NC",28278,35.1032504,-80.9908197,3.5,30,"Fast Food, American (Traditional)","1","1",1,"True","True","1","False","False","True","False","casual","False","False","False","False","False","free","average","True","False","False","True","False","False","False"
"1505","NC",28204,35.2125905,-80.8297774,4,126,"Nightlife, Bars","1","1",1,"True","True","2","False","False","True","True","casual","False","True","False","True","False","free","average","True","False","False","True","True","False","False"
"1506","WI",53704,43.1207245,-89.3101305,5,16,"Coffee & Tea, Cafes","1","0",0,"True","True","2","True","False","True","False","casual","False","False","False","True","False","free","quiet","False",NA,NA,NA,NA,NA,NA
"1507","NC",28025,35.436586,-80.605211,3.5,26,"Southern, Breakfast & Brunch","1","1",0,"True","True","2","False","False","True","False","casual","False","False","False","True","False","free","average","True","False","False","True","True","False","False"
"1508","NC",28212,35.1536065,-80.7461254,3,103,"Fast Food, American (Traditional)","1","0",0,"True","True","2","True","True","True","False","casual","False","False","False","True","False","free","average","False","False","False","False","True","False","False"
